0.000000e+00 1.745329e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.146902e+02 8.3174687498e+05 4.8596372436e+04 8.80343247419322142377e+05 3.95047054996277756800e+03 4.14690230273852705523e+02
1.000000e-02 1.775286e-01 1.596855e-03 4.145330e+00 5.969622e-01 4.735656e-01 4.142241e+02 8.3177276268e+05 4.8570484734e+04 8.80343247419366147369e+05 3.95047054999268721076e+03 4.14690230273726683663e+02
2.000000e-02 1.863922e-01 1.215354e-02 8.281851e+00 1.170343e+00 1.744897e+00 4.129756e+02 8.3185190988e+05 4.8491337538e+04 8.80343247419239836745e+05 3.95047054999869942549e+03 4.14690230273701843089e+02
3.000000e-02 2.008147e-01 3.800391e-02 1.240339e+01 1.707991e+00 3.469416e+00 4.112905e+02 8.3198883600e+05 4.8354411421e+04 8.80343247419186634943e+05 3.95047054998615067234e+03 4.14690230273757038049e+02
4.000000e-02 2.204391e-01 8.189065e-02 1.650738e+01 2.212088e+00 5.302976e+00 4.095156e+02 8.3219129596e+05 4.8151951460e+04 8.80343247419239836745e+05 3.95047054997133045617e+03 4.14690230273823715379e+02
5.000000e-02 2.449838e-01 1.436566e-01 2.059418e+01 2.694486e+00 7.018848e+00 4.078810e+02 8.3247060818e+05 4.7872639242e+04 8.80343247419338556938e+05 3.95047054996156612106e+03 4.14690230273869644861e+02
6.000000e-02 2.743075e-01 2.215272e-01 2.466583e+01 3.170465e+00 8.515368e+00 4.064932e+02 8.3284209759e+05 4.7501149834e+04 8.80343247419526334852e+05 3.95047054995998632876e+03 4.14690230273880047207e+02
7.000000e-02 3.084203e-01 3.131685e-01 2.872495e+01 3.654515e+00 9.774585e+00 4.053769e+02 8.3332562604e+05 4.7017621385e+04 8.80343247419521445408e+05 3.95047054997175155222e+03 4.14690230273816268891e+02
8.000000e-02 3.474642e-01 4.163078e-01 3.277422e+01 4.158365e+00 1.082095e+01 4.045160e+02 8.3394615607e+05 4.6397091351e+04 8.80343247419431922026e+05 3.95047054998774228807e+03 4.14690230273714803388e+02
9.000000e-02 3.916815e-01 5.290131e-01 3.681603e+01 4.690273e+00 1.169509e+01 4.038808e+02 8.3473425024e+05 4.5608997176e+04 8.80343247419293154962e+05 3.95047055000209275022e+03 4.14690230273597535415e+02
