0.000000e+00 1.745329e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.146902e+02 8.3174687501e+05 4.8596372436e+02 8.32232838732157950290e+05 3.95047055002094384690e+03 4.14690230279999980212e+02
1.000000e-04 1.745329e-01 1.624877e-11 4.146902e-02 6.013581e-05 4.874631e-07 4.146902e+02 8.3174687501e+05 4.8596372410e+02 8.32232838732157833874e+05 3.95047055002094384690e+03 4.14690230279999980212e+02
2.000000e-04 1.745329e-01 1.299900e-10 8.293805e-02 1.202712e-04 1.949848e-06 4.146902e+02 8.3174687501e+05 4.8596372333e+02 8.32232838732158183120e+05 3.95047055002094384690e+03 4.14690230280000037055e+02
3.000000e-04 1.745330e-01 4.387155e-10 1.244071e-01 1.804055e-04 4.387144e-06 4.146902e+02 8.3174687501e+05 4.8596372204e+02 8.32232838732158066705e+05 3.95047055002094384690e+03 4.14690230280000037055e+02
4.000000e-04 1.745330e-01 1.039915e-09 1.658761e-01 2.405385e-04 7.799329e-06 4.146902e+02 8.3174687501e+05 4.8596372024e+02 8.32232838732158066705e+05 3.95047055002094430165e+03 4.14690230280000037055e+02
5.000000e-04 1.745330e-01 2.031077e-09 2.073451e-01 3.006696e-04 1.218638e-05 4.146902e+02 8.3174687501e+05 4.8596371792e+02 8.32232838732158183120e+05 3.95047055002094430165e+03 4.14690230280000037055e+02
6.000000e-04 1.745330e-01 3.509685e-09 2.488141e-01 3.607983e-04 1.754825e-05 4.146902e+02 8.3174687502e+05 4.8596371509e+02 8.32232838732158183120e+05 3.95047055002094384690e+03 4.14690230280000037055e+02
7.000000e-04 1.745331e-01 5.573220e-09 2.902832e-01 4.209241e-04 2.388491e-05 4.146902e+02 8.3174687502e+05 4.8596371174e+02 8.32232838732158066705e+05 3.95047055002094475640e+03 4.14690230280000037055e+02
8.000000e-04 1.745331e-01 8.319157e-09 3.317522e-01 4.810466e-04 3.119629e-05 4.146902e+02 8.3174687502e+05 4.8596370787e+02 8.32232838732158066705e+05 3.95047055002094430165e+03 4.14690230280000037055e+02
9.000000e-04 1.745332e-01 1.184497e-08 3.732212e-01 5.411654e-04 3.948235e-05 4.146902e+02 8.3174687503e+05 4.8596370349e+02 8.32232838732158183120e+05 3.95047055002094384690e+03 4.14690230280000037055e+02
1.000000e-03 1.745332e-01 1.624811e-08 4.146902e-01 6.012798e-04 4.874301e-05 4.146902e+02 8.3174687503e+05 4.8596369860e+02 8.32232838732157833874e+05 3.95047055002094339216e+03 4.14690230279999980212e+02
1.100000e-03 1.745333e-01 2.162605e-08 4.561592e-01 6.613895e-04 5.897820e-05 4.146902e+02 8.3174687504e+05 4.8596369319e+02 8.32232838732158066705e+05 3.95047055002094430165e+03 4.14690230280000037055e+02
1.200000e-03 1.745334e-01 2.807624e-08 4.976282e-01 7.214940e-04 7.018783e-05 4.146902e+02 8.3174687504e+05 4.8596368726e+02 8.32232838732157950290e+05 3.95047055002094339216e+03 4.14690230279999980212e+02
1.300000e-03 1.745334e-01 3.569610e-08 5.390973e-01 7.815928e-04 8.237181e-05 4.146901e+02 8.3174687505e+05 4.8596368082e+02 8.32232838732158183120e+05 3.95047055002094430165e+03 4.14690230280000037055e+02
1.400000e-03 1.745335e-01 4.458307e-08 5.805663e-01 8.416855e-04 9.553004e-05 4.146901e+02 8.3174687506e+05 4.8596367387e+02 8.32232838732158183120e+05 3.95047055002094430165e+03 4.14690230280000037055e+02
1.500000e-03 1.745336e-01 5.483458e-08 6.220353e-01 9.017715e-04 1.096624e-04 4.146901e+02 8.3174687507e+05 4.8596366640e+02 8.32232838732158066705e+05 3.95047055002094384690e+03 4.14690230280000037055e+02
1.600000e-03 1.745337e-01 6.654802e-08 6.635043e-01 9.618503e-04 1.247688e-04 4.146901e+02 8.3174687507e+05 4.8596365841e+02 8.32232838732158066705e+05 3.95047055002094430165e+03 4.14690230280000037055e+02
1.700000e-03 1.745338e-01 7.982080e-08 7.049733e-01 1.021922e-03 1.408491e-04 4.146901e+02 8.3174687508e+05 4.8596364992e+02 8.32232838732158066705e+05 3.95047055002094430165e+03 4.14690230280000037055e+02
1.800000e-03 1.745339e-01 9.475030e-08 7.464423e-01 1.081985e-03 1.579032e-04 4.146901e+02 8.3174687509e+05 4.8596364090e+02 8.32232838732158415951e+05 3.95047055002094475640e+03 4.14690230280000093899e+02
1.900000e-03 1.745340e-01 1.114339e-07 7.879113e-01 1.142040e-03 1.759309e-04 4.146901e+02 8.3174687510e+05 4.8596363137e+02 8.32232838732158415951e+05 3.95047055002094475640e+03 4.14690230280000093899e+02
2.000000e-03 1.745341e-01 1.299689e-07 8.293803e-01 1.202085e-03 1.949321e-04 4.146900e+02 8.3174687511e+05 4.8596362133e+02 8.32232838732158299536e+05 3.95047055002094521114e+03 4.14690230280000093899e+02
2.100000e-03 1.745343e-01 1.504528e-07 8.708493e-01 1.262121e-03 2.149066e-04 4.146900e+02 8.3174687512e+05 4.8596361077e+02 8.32232838732158183120e+05 3.95047055002094384690e+03 4.14690230280000037055e+02
2.200000e-03 1.745344e-01 1.729827e-07 9.123183e-01 1.322148e-03 2.358543e-04 4.146900e+02 8.3174687513e+05 4.8596359970e+02 8.32232838732158066705e+05 3.95047055002094430165e+03 4.14690230280000037055e+02
2.300000e-03 1.745345e-01 1.976560e-07 9.537873e-01 1.382163e-03 2.577750e-04 4.146900e+02 8.3174687514e+05 4.8596358811e+02 8.32232838732158183120e+05 3.95047055002094430165e+03 4.14690230280000037055e+02
